condition,batch,trial,steps
punishment_0.25,5,113,63
punishment_0.25,5,114,33
punishment_0.25,5,115,14
punishment_0.25,5,116,25
punishment_0.25,5,117,15
punishment_0.25,5,118,67
punishment_0.25,5,119,43
punishment_0.25,5,120,12
punishment_0.25,5,121,12
punishment_0.25,5,122,20
punishment_0.25,5,123,51
punishment_0.25,5,124,20
punishment_0.25,5,125,18
punishment_0.25,5,126,41
punishment_0.25,5,127,30
punishment_0.25,5,128,16
punishment_0.25,5,129,9
punishment_0.25,5,130,35
punishment_0.25,5,131,45
punishment_0.25,5,132,19
punishment_0.25,5,133,21
punishment_0.25,5,134,20
punishment_0.25,5,135,23
punishment_0.25,5,136,45
punishment_0.25,5,137,23
punishment_0.25,5,138,26
punishment_0.25,5,139,10
punishment_0.25,5,140,57
punishment_0.25,5,141,36
punishment_0.25,5,142,10
punishment_0.25,5,143,26
punishment_0.25,5,144,17
punishment_0.25,5,145,23
punishment_0.25,5,146,14
punishment_0.25,5,147,12
punishment_0.25,5,148,12
punishment_0.25,5,149,19
punishment_0.25,5,150,36
punishment_0.25,6,1,150
punishment_0.25,6,2,150
punishment_0.25,6,3,150
punishment_0.25,6,4,150
punishment_0.25,6,5,150
punishment_0.25,6,6,150
punishment_0.25,6,7,150
punishment_0.25,6,8,150
punishment_0.25,6,9,150
punishment_0.25,6,10,150
punishment_0.25,6,11,150
punishment_0.25,6,12,150
punishment_0.25,6,13,150
punishment_0.25,6,14,131
punishment_0.25,6,15,150
punishment_0.25,6,16,150
punishment_0.25,6,17,150
punishment_0.25,6,18,150
punishment_0.25,6,19,150
punishment_0.25,6,20,150
punishment_0.25,6,21,150
punishment_0.25,6,22,150
punishment_0.25,6,23,150
punishment_0.25,6,24,150
punishment_0.25,6,25,150
punishment_0.25,6,26,150
punishment_0.25,6,27,150
punishment_0.25,6,28,150
punishment_0.25,6,29,150
punishment_0.25,6,30,150
punishment_0.25,6,31,150
punishment_0.25,6,32,150
punishment_0.25,6,33,150
punishment_0.25,6,34,150
punishment_0.25,6,35,150
punishment_0.25,6,36,150
punishment_0.25,6,37,150
punishment_0.25,6,38,150
punishment_0.25,6,39,139
punishment_0.25,6,40,150
punishment_0.25,6,41,150
punishment_0.25,6,42,150
punishment_0.25,6,43,150
punishment_0.25,6,44,150
punishment_0.25,6,45,60
punishment_0.25,6,46,150
punishment_0.25,6,47,150
punishment_0.25,6,48,150
punishment_0.25,6,49,150
punishment_0.25,6,50,132
punishment_0.25,6,51,52
punishment_0.25,6,52,97
punishment_0.25,6,53,150
punishment_0.25,6,54,143
punishment_0.25,6,55,38
punishment_0.25,6,56,150
punishment_0.25,6,57,150
punishment_0.25,6,58,67
punishment_0.25,6,59,150
punishment_0.25,6,60,150
punishment_0.25,6,61,114
punishment_0.25,6,62,129
punishment_0.25,6,63,29
punishment_0.25,6,64,98
punishment_0.25,6,65,150
punishment_0.25,6,66,150
punishment_0.25,6,67,150
punishment_0.25,6,68,150
punishment_0.25,6,69,150
punishment_0.25,6,70,150
punishment_0.25,6,71,60
punishment_0.25,6,72,150
punishment_0.25,6,73,150
punishment_0.25,6,74,150
punishment_0.25,6,75,99
punishment_0.25,6,76,62
punishment_0.25,6,77,150
punishment_0.25,6,78,79
punishment_0.25,6,79,42
punishment_0.25,6,80,139
punishment_0.25,6,81,150
punishment_0.25,6,82,95
punishment_0.25,6,83,50
punishment_0.25,6,84,150
punishment_0.25,6,85,91
punishment_0.25,6,86,74
punishment_0.25,6,87,150
punishment_0.25,6,88,27
punishment_0.25,6,89,89
punishment_0.25,6,90,150
punishment_0.25,6,91,150
punishment_0.25,6,92,58
punishment_0.25,6,93,93
punishment_0.25,6,94,60
punishment_0.25,6,95,150
punishment_0.25,6,96,26
punishment_0.25,6,97,71
punishment_0.25,6,98,150
punishment_0.25,6,99,24
punishment_0.25,6,100,150
punishment_0.25,6,101,97
punishment_0.25,6,102,46
punishment_0.25,6,103,74
punishment_0.25,6,104,150
punishment_0.25,6,105,125
punishment_0.25,6,106,150
punishment_0.25,6,107,29
punishment_0.25,6,108,111
punishment_0.25,6,109,29
punishment_0.25,6,110,150
punishment_0.25,6,111,72
punishment_0.25,6,112,99
punishment_0.25,6,113,58
punishment_0.25,6,114,60
punishment_0.25,6,115,102
punishment_0.25,6,116,82
punishment_0.25,6,117,46
punishment_0.25,6,118,89
punishment_0.25,6,119,74
punishment_0.25,6,120,54
punishment_0.25,6,121,72
punishment_0.25,6,122,28
punishment_0.25,6,123,56
punishment_0.25,6,124,52
punishment_0.25,6,125,42
punishment_0.25,6,126,70
punishment_0.25,6,127,33
punishment_0.25,6,128,125
punishment_0.25,6,129,29
punishment_0.25,6,130,15
punishment_0.25,6,131,26
punishment_0.25,6,132,40
punishment_0.25,6,133,42
punishment_0.25,6,134,19
punishment_0.25,6,135,11
punishment_0.25,6,136,19
punishment_0.25,6,137,40
punishment_0.25,6,138,39
punishment_0.25,6,139,75
punishment_0.25,6,140,26
punishment_0.25,6,141,30
punishment_0.25,6,142,88
punishment_0.25,6,143,26
punishment_0.25,6,144,30
punishment_0.25,6,145,19
punishment_0.25,6,146,12
punishment_0.25,6,147,14
punishment_0.25,6,148,51
punishment_0.25,6,149,21
punishment_0.25,6,150,22
punishment_0.25,7,1,111
punishment_0.25,7,2,150
punishment_0.25,7,3,150
punishment_0.25,7,4,150
punishment_0.25,7,5,150
punishment_0.25,7,6,150
punishment_0.25,7,7,150
punishment_0.25,7,8,86
punishment_0.25,7,9,150
punishment_0.25,7,10,150
punishment_0.25,7,11,150
punishment_0.25,7,12,150
punishment_0.25,7,13,150
punishment_0.25,7,14,105
punishment_0.25,7,15,150
punishment_0.25,7,16,150
punishment_0.25,7,17,150
punishment_0.25,7,18,85
punishment_0.25,7,19,150
punishment_0.25,7,20,103
punishment_0.25,7,21,51
punishment_0.25,7,22,150
punishment_0.25,7,23,150
punishment_0.25,7,24,106
punishment_0.25,7,25,76
punishment_0.25,7,26,72
punishment_0.25,7,27,134
punishment_0.25,7,28,131
punishment_0.25,7,29,55
punishment_0.25,7,30,150
punishment_0.25,7,31,29
punishment_0.25,7,32,150
punishment_0.25,7,33,44
punishment_0.25,7,34,26
punishment_0.25,7,35,102
punishment_0.25,7,36,119
punishment_0.25,7,37,150
punishment_0.25,7,38,150
punishment_0.25,7,39,22
punishment_0.25,7,40,67
punishment_0.25,7,41,59
punishment_0.25,7,42,150
punishment_0.25,7,43,121
punishment_0.25,7,44,136
punishment_0.25,7,45,29
punishment_0.25,7,46,149
punishment_0.25,7,47,17
punishment_0.25,7,48,150
punishment_0.25,7,49,34
punishment_0.25,7,50,10
punishment_0.25,7,51,44
punishment_0.25,7,52,80
punishment_0.25,7,53,20
punishment_0.25,7,54,27
punishment_0.25,7,55,96
punishment_0.25,7,56,58
punishment_0.25,7,57,54
punishment_0.25,7,58,37
punishment_0.25,7,59,46
punishment_0.25,7,60,65
punishment_0.25,7,61,18
punishment_0.25,7,62,30
punishment_0.25,7,63,59
punishment_0.25,7,64,102
punishment_0.25,7,65,23
punishment_0.25,7,66,54
punishment_0.25,7,67,29
punishment_0.25,7,68,23
punishment_0.25,7,69,28
punishment_0.25,7,70,31
punishment_0.25,7,71,11
punishment_0.25,7,72,52
punishment_0.25,7,73,19
punishment_0.25,7,74,38
punishment_0.25,7,75,150
punishment_0.25,7,76,42
punishment_0.25,7,77,76
punishment_0.25,7,78,150
punishment_0.25,7,79,77
punishment_0.25,7,80,27
punishment_0.25,7,81,31
punishment_0.25,7,82,70
punishment_0.25,7,83,18
punishment_0.25,7,84,54
punishment_0.25,7,85,56
punishment_0.25,7,86,26
punishment_0.25,7,87,41
punishment_0.25,7,88,90
punishment_0.25,7,89,16
punishment_0.25,7,90,20
punishment_0.25,7,91,20
punishment_0.25,7,92,33
punishment_0.25,7,93,51
punishment_0.25,7,94,26
punishment_0.25,7,95,26
punishment_0.25,7,96,19
punishment_0.25,7,97,42
punishment_0.25,7,98,26
punishment_0.25,7,99,24
punishment_0.25,7,100,36
punishment_0.25,7,101,17
punishment_0.25,7,102,26
punishment_0.25,7,103,68
punishment_0.25,7,104,51
punishment_0.25,7,105,19
punishment_0.25,7,106,23
punishment_0.25,7,107,24
punishment_0.25,7,108,51
punishment_0.25,7,109,52
punishment_0.25,7,110,33
punishment_0.25,7,111,62
punishment_0.25,7,112,25
punishment_0.25,7,113,25
punishment_0.25,7,114,20
punishment_0.25,7,115,14
punishment_0.25,7,116,36
punishment_0.25,7,117,30
punishment_0.25,7,118,26
punishment_0.25,7,119,20
punishment_0.25,7,120,33
punishment_0.25,7,121,18
punishment_0.25,7,122,17
punishment_0.25,7,123,16
punishment_0.25,7,124,16
punishment_0.25,7,125,37
punishment_0.25,7,126,15
punishment_0.25,7,127,36
punishment_0.25,7,128,17
punishment_0.25,7,129,23
punishment_0.25,7,130,17
punishment_0.25,7,131,42
punishment_0.25,7,132,28
punishment_0.25,7,133,61
punishment_0.25,7,134,15
punishment_0.25,7,135,36
punishment_0.25,7,136,11
punishment_0.25,7,137,58
punishment_0.25,7,138,24
punishment_0.25,7,139,16
punishment_0.25,7,140,27
punishment_0.25,7,141,23
punishment_0.25,7,142,25
punishment_0.25,7,143,10
punishment_0.25,7,144,17
punishment_0.25,7,145,16
punishment_0.25,7,146,32
punishment_0.25,7,147,23
punishment_0.25,7,148,16
punishment_0.25,7,149,21
punishment_0.25,7,150,12
punishment_0.25,8,1,150
punishment_0.25,8,2,150
punishment_0.25,8,3,150
punishment_0.25,8,4,150
punishment_0.25,8,5,62
punishment_0.25,8,6,150
punishment_0.25,8,7,150
punishment_0.25,8,8,150
punishment_0.25,8,9,150
punishment_0.25,8,10,150
punishment_0.25,8,11,150
punishment_0.25,8,12,150
punishment_0.25,8,13,150
punishment_0.25,8,14,150
punishment_0.25,8,15,150
punishment_0.25,8,16,139
punishment_0.25,8,17,150
punishment_0.25,8,18,48
punishment_0.25,8,19,150
punishment_0.25,8,20,112
punishment_0.25,8,21,150
punishment_0.25,8,22,108
punishment_0.25,8,23,150
punishment_0.25,8,24,150
punishment_0.25,8,25,150
punishment_0.25,8,26,150
punishment_0.25,8,27,138
punishment_0.25,8,28,78
punishment_0.25,8,29,31
punishment_0.25,8,30,150
punishment_0.25,8,31,36
punishment_0.25,8,32,128
punishment_0.25,8,33,150
punishment_0.25,8,34,108
punishment_0.25,8,35,25
punishment_0.25,8,36,150
punishment_0.25,8,37,139
punishment_0.25,8,38,60
punishment_0.25,8,39,59
punishment_0.25,8,40,86
punishment_0.25,8,41,41
punishment_0.25,8,42,45
punishment_0.25,8,43,104
punishment_0.25,8,44,14
punishment_0.25,8,45,16
punishment_0.25,8,46,31
punishment_0.25,8,47,139
punishment_0.25,8,48,18
punishment_0.25,8,49,37
punishment_0.25,8,50,97
punishment_0.25,8,51,54
punishment_0.25,8,52,10
punishment_0.25,8,53,21
punishment_0.25,8,54,67
punishment_0.25,8,55,15
punishment_0.25,8,56,92
punishment_0.25,8,57,76
punishment_0.25,8,58,84
punishment_0.25,8,59,37
punishment_0.25,8,60,94
punishment_0.25,8,61,121
punishment_0.25,8,62,43
punishment_0.25,8,63,56
punishment_0.25,8,64,38
punishment_0.25,8,65,17
punishment_0.25,8,66,24
punishment_0.25,8,67,150
punishment_0.25,8,68,18
punishment_0.25,8,69,40
punishment_0.25,8,70,81
punishment_0.25,8,71,54
punishment_0.25,8,72,31
punishment_0.25,8,73,29
punishment_0.25,8,74,59
punishment_0.25,8,75,39
punishment_0.25,8,76,32
punishment_0.25,8,77,47
punishment_0.25,8,78,37
punishment_0.25,8,79,25
punishment_0.25,8,80,26
punishment_0.25,8,81,56
punishment_0.25,8,82,44
punishment_0.25,8,83,57
punishment_0.25,8,84,29
punishment_0.25,8,85,42
punishment_0.25,8,86,35
punishment_0.25,8,87,26
punishment_0.25,8,88,31
punishment_0.25,8,89,32
punishment_0.25,8,90,23
punishment_0.25,8,91,14
punishment_0.25,8,92,45
punishment_0.25,8,93,48
punishment_0.25,8,94,28
punishment_0.25,8,95,134
punishment_0.25,8,96,27
punishment_0.25,8,97,18
punishment_0.25,8,98,58
punishment_0.25,8,99,46
punishment_0.25,8,100,12
punishment_0.25,8,101,26
punishment_0.25,8,102,10
punishment_0.25,8,103,24
punishment_0.25,8,104,33
punishment_0.25,8,105,43
punishment_0.25,8,106,22
punishment_0.25,8,107,20
punishment_0.25,8,108,10
punishment_0.25,8,109,74
punishment_0.25,8,110,50
punishment_0.25,8,111,35
punishment_0.25,8,112,7
punishment_0.25,8,113,74
punishment_0.25,8,114,44
punishment_0.25,8,115,45
punishment_0.25,8,116,11
punishment_0.25,8,117,34
punishment_0.25,8,118,46
punishment_0.25,8,119,16
punishment_0.25,8,120,25
punishment_0.25,8,121,18
punishment_0.25,8,122,54
punishment_0.25,8,123,11
punishment_0.25,8,124,95
punishment_0.25,8,125,45
punishment_0.25,8,126,26
punishment_0.25,8,127,13
punishment_0.25,8,128,60
punishment_0.25,8,129,22
punishment_0.25,8,130,66
punishment_0.25,8,131,21
punishment_0.25,8,132,19
punishment_0.25,8,133,14
punishment_0.25,8,134,19
punishment_0.25,8,135,18
punishment_0.25,8,136,24
punishment_0.25,8,137,15
punishment_0.25,8,138,15
punishment_0.25,8,139,36
punishment_0.25,8,140,21
punishment_0.25,8,141,19
punishment_0.25,8,142,34
punishment_0.25,8,143,44
punishment_0.25,8,144,23
punishment_0.25,8,145,62
punishment_0.25,8,146,26
punishment_0.25,8,147,13
punishment_0.25,8,148,17
punishment_0.25,8,149,9
punishment_0.25,8,150,24
punishment_0.25,9,1,119
punishment_0.25,9,2,150
punishment_0.25,9,3,150
punishment_0.25,9,4,150
punishment_0.25,9,5,150
punishment_0.25,9,6,150
punishment_0.25,9,7,150
punishment_0.25,9,8,150
punishment_0.25,9,9,150
punishment_0.25,9,10,150
punishment_0.25,9,11,150
punishment_0.25,9,12,150
punishment_0.25,9,13,150
punishment_0.25,9,14,150
punishment_0.25,9,15,150
punishment_0.25,9,16,150
punishment_0.25,9,17,150
punishment_0.25,9,18,150
punishment_0.25,9,19,150
punishment_0.25,9,20,150
punishment_0.25,9,21,150
punishment_0.25,9,22,150
punishment_0.25,9,23,129
punishment_0.25,9,24,150
punishment_0.25,9,25,150
punishment_0.25,9,26,150
punishment_0.25,9,27,40
punishment_0.25,9,28,150
punishment_0.25,9,29,103
punishment_0.25,9,30,150
punishment_0.25,9,31,150
punishment_0.25,9,32,150
punishment_0.25,9,33,87
punishment_0.25,9,34,150
punishment_0.25,9,35,150
punishment_0.25,9,36,150
punishment_0.25,9,37,150
punishment_0.25,9,38,149
punishment_0.25,9,39,95
punishment_0.25,9,40,150
punishment_0.25,9,41,108
punishment_0.25,9,42,150
punishment_0.25,9,43,150
punishment_0.25,9,44,150
punishment_0.25,9,45,150
punishment_0.25,9,46,150
punishment_0.25,9,47,150
punishment_0.25,9,48,150
punishment_0.25,9,49,150
punishment_0.25,9,50,150
punishment_0.25,9,51,150
punishment_0.25,9,52,120
punishment_0.25,9,53,150
punishment_0.25,9,54,150
punishment_0.25,9,55,83
punishment_0.25,9,56,35
punishment_0.25,9,57,150
punishment_0.25,9,58,150
punishment_0.25,9,59,75
punishment_0.25,9,60,150
punishment_0.25,9,61,97
punishment_0.25,9,62,17
punishment_0.25,9,63,150
punishment_0.25,9,64,124
punishment_0.25,9,65,82
punishment_0.25,9,66,90
punishment_0.25,9,67,69
punishment_0.25,9,68,150
punishment_0.25,9,69,16
punishment_0.25,9,70,41
punishment_0.25,9,71,88
punishment_0.25,9,72,26
punishment_0.25,9,73,12
punishment_0.25,9,74,16
punishment_0.25,9,75,50
punishment_0.25,9,76,52
punishment_0.25,9,77,21
punishment_0.25,9,78,45
punishment_0.25,9,79,40
punishment_0.25,9,80,150
punishment_0.25,9,81,86
punishment_0.25,9,82,19
punishment_0.25,9,83,26
punishment_0.25,9,84,36
punishment_0.25,9,85,82
punishment_0.25,9,86,20
punishment_0.25,9,87,103
punishment_0.25,9,88,89
punishment_0.25,9,89,46
punishment_0.25,9,90,21
punishment_0.25,9,91,13
punishment_0.25,9,92,29
punishment_0.25,9,93,28
punishment_0.25,9,94,43
punishment_0.25,9,95,84
punishment_0.25,9,96,54
punishment_0.25,9,97,89
punishment_0.25,9,98,20
punishment_0.25,9,99,56
punishment_0.25,9,100,42
punishment_0.25,9,101,51
punishment_0.25,9,102,34
punishment_0.25,9,103,12
punishment_0.25,9,104,45
punishment_0.25,9,105,33
punishment_0.25,9,106,23
punishment_0.25,9,107,51
punishment_0.25,9,108,39
punishment_0.25,9,109,13
punishment_0.25,9,110,82
punishment_0.25,9,111,33
punishment_0.25,9,112,48
punishment_0.25,9,113,41
punishment_0.25,9,114,22
punishment_0.25,9,115,36
punishment_0.25,9,116,25
punishment_0.25,9,117,76
punishment_0.25,9,118,150
punishment_0.25,9,119,42
punishment_0.25,9,120,77
punishment_0.25,9,121,21
punishment_0.25,9,122,30
punishment_0.25,9,123,19
punishment_0.25,9,124,17
punishment_0.25,9,125,39
punishment_0.25,9,126,29
punishment_0.25,9,127,27
punishment_0.25,9,128,23
punishment_0.25,9,129,21
punishment_0.25,9,130,51
punishment_0.25,9,131,16
punishment_0.25,9,132,30
punishment_0.25,9,133,24
punishment_0.25,9,134,11
punishment_0.25,9,135,46
punishment_0.25,9,136,26
punishment_0.25,9,137,9
punishment_0.25,9,138,17
punishment_0.25,9,139,24
punishment_0.25,9,140,26
punishment_0.25,9,141,37
punishment_0.25,9,142,18
punishment_0.25,9,143,19
punishment_0.25,9,144,16
punishment_0.25,9,145,81
punishment_0.25,9,146,19
punishment_0.25,9,147,22
punishment_0.25,9,148,20
punishment_0.25,9,149,29
punishment_0.25,9,150,31
punishment_0.25,10,1,141
punishment_0.25,10,2,150
punishment_0.25,10,3,150
punishment_0.25,10,4,150
punishment_0.25,10,5,150
punishment_0.25,10,6,150
punishment_0.25,10,7,150
punishment_0.25,10,8,150
punishment_0.25,10,9,150
punishment_0.25,10,10,150
punishment_0.25,10,11,150
punishment_0.25,10,12,150
punishment_0.25,10,13,150
punishment_0.25,10,14,150
punishment_0.25,10,15,150
punishment_0.25,10,16,150
punishment_0.25,10,17,150
punishment_0.25,10,18,70
punishment_0.25,10,19,150
punishment_0.25,10,20,150
punishment_0.25,10,21,150
punishment_0.25,10,22,150
punishment_0.25,10,23,150
punishment_0.25,10,24,150
punishment_0.25,10,25,150
punishment_0.25,10,26,150
punishment_0.25,10,27,110
punishment_0.25,10,28,150
punishment_0.25,10,29,108
punishment_0.25,10,30,150
punishment_0.25,10,31,150
punishment_0.25,10,32,150
punishment_0.25,10,33,150
punishment_0.25,10,34,150
punishment_0.25,10,35,150
punishment_0.25,10,36,129
punishment_0.25,10,37,150
punishment_0.25,10,38,150
punishment_0.25,10,39,150
punishment_0.25,10,40,41
punishment_0.25,10,41,143
punishment_0.25,10,42,150
punishment_0.25,10,43,87
punishment_0.25,10,44,117
punishment_0.25,10,45,150
punishment_0.25,10,46,87
punishment_0.25,10,47,82
punishment_0.25,10,48,150
punishment_0.25,10,49,127
punishment_0.25,10,50,17
punishment_0.25,10,51,69
punishment_0.25,10,52,112
punishment_0.25,10,53,150
punishment_0.25,10,54,80
punishment_0.25,10,55,129
punishment_0.25,10,56,61
punishment_0.25,10,57,95
punishment_0.25,10,58,124
punishment_0.25,10,59,25
punishment_0.25,10,60,126
punishment_0.25,10,61,34
punishment_0.25,10,62,82
punishment_0.25,10,63,71
punishment_0.25,10,64,63
punishment_0.25,10,65,28
punishment_0.25,10,66,63
punishment_0.25,10,67,95
punishment_0.25,10,68,22
punishment_0.25,10,69,43
punishment_0.25,10,70,15
punishment_0.25,10,71,52
punishment_0.25,10,72,39
punishment_0.25,10,73,44
punishment_0.25,10,74,48
punishment_0.25,10,75,59
punishment_0.25,10,76,33
punishment_0.25,10,77,37
punishment_0.25,10,78,118
punishment_0.25,10,79,10
punishment_0.25,10,80,46
punishment_0.25,10,81,19
punishment_0.25,10,82,36
punishment_0.25,10,83,50
punishment_0.25,10,84,11
punishment_0.25,10,85,40
punishment_0.25,10,86,15
punishment_0.25,10,87,66
punishment_0.25,10,88,15
punishment_0.25,10,89,20
punishment_0.25,10,90,16
punishment_0.25,10,91,21
punishment_0.25,10,92,11
punishment_0.25,10,93,20
punishment_0.25,10,94,22
punishment_0.25,10,95,27
punishment_0.25,10,96,21
punishment_0.25,10,97,23
punishment_0.25,10,98,22
punishment_0.25,10,99,17
punishment_0.25,10,100,13
punishment_0.25,10,101,40
punishment_0.25,10,102,12
punishment_0.25,10,103,60
punishment_0.25,10,104,10
punishment_0.25,10,105,19
punishment_0.25,10,106,8
punishment_0.25,10,107,7
punishment_0.25,10,108,28
punishment_0.25,10,109,43
punishment_0.25,10,110,32
punishment_0.25,10,111,27
punishment_0.25,10,112,22
punishment_0.25,10,113,15
punishment_0.25,10,114,25
punishment_0.25,10,115,14
punishment_0.25,10,116,22
punishment_0.25,10,117,20
punishment_0.25,10,118,34
punishment_0.25,10,119,13
punishment_0.25,10,120,21
punishment_0.25,10,121,15
punishment_0.25,10,122,11
punishment_0.25,10,123,22
punishment_0.25,10,124,9
punishment_0.25,10,125,46
punishment_0.25,10,126,21
punishment_0.25,10,127,14
punishment_0.25,10,128,15
punishment_0.25,10,129,40
punishment_0.25,10,130,61
punishment_0.25,10,131,14
punishment_0.25,10,132,43
punishment_0.25,10,133,57
punishment_0.25,10,134,22
punishment_0.25,10,135,18
punishment_0.25,10,136,23
punishment_0.25,10,137,62
punishment_0.25,10,138,8
punishment_0.25,10,139,13
punishment_0.25,10,140,37
punishment_0.25,10,141,52
punishment_0.25,10,142,16
punishment_0.25,10,143,24
punishment_0.25,10,144,13
punishment_0.25,10,145,7
punishment_0.25,10,146,17
punishment_0.25,10,147,18
punishment_0.25,10,148,17
punishment_0.25,10,149,20
punishment_0.25,10,150,17
punishment_0.25,11,1,150
punishment_0.25,11,2,150
punishment_0.25,11,3,150
punishment_0.25,11,4,150
punishment_0.25,11,5,150
punishment_0.25,11,6,150
punishment_0.25,11,7,150
punishment_0.25,11,8,150
punishment_0.25,11,9,150
punishment_0.25,11,10,150
punishment_0.25,11,11,59
punishment_0.25,11,12,150
punishment_0.25,11,13,150
punishment_0.25,11,14,150
punishment_0.25,11,15,150
punishment_0.25,11,16,150
punishment_0.25,11,17,150
punishment_0.25,11,18,150
punishment_0.25,11,19,136
punishment_0.25,11,20,72
punishment_0.25,11,21,150
punishment_0.25,11,22,142
punishment_0.25,11,23,82
punishment_0.25,11,24,150
punishment_0.25,11,25,150
punishment_0.25,11,26,31
punishment_0.25,11,27,34
punishment_0.25,11,28,54
punishment_0.25,11,29,34
punishment_0.25,11,30,62
punishment_0.25,11,31,150
punishment_0.25,11,32,40
punishment_0.25,11,33,52
punishment_0.25,11,34,63
punishment_0.25,11,35,64
punishment_0.25,11,36,36
punishment_0.25,11,37,36
punishment_0.25,11,38,23
punishment_0.25,11,39,44
punishment_0.25,11,40,35
punishment_0.25,11,41,43
punishment_0.25,11,42,36
punishment_0.25,11,43,30
punishment_0.25,11,44,38
punishment_0.25,11,45,16
punishment_0.25,11,46,18
punishment_0.25,11,47,17
punishment_0.25,11,48,25
punishment_0.25,11,49,31
punishment_0.25,11,50,34
punishment_0.25,11,51,40
punishment_0.25,11,52,18
punishment_0.25,11,53,28
punishment_0.25,11,54,33
punishment_0.25,11,55,19
punishment_0.25,11,56,20
punishment_0.25,11,57,35
punishment_0.25,11,58,70
punishment_0.25,11,59,85
punishment_0.25,11,60,36
punishment_0.25,11,61,31
punishment_0.25,11,62,10
punishment_0.25,11,63,8
punishment_0.25,11,64,26
punishment_0.25,11,65,29
punishment_0.25,11,66,25
punishment_0.25,11,67,17
punishment_0.25,11,68,30
punishment_0.25,11,69,24
punishment_0.25,11,70,51
punishment_0.25,11,71,21
punishment_0.25,11,72,19
punishment_0.25,11,73,11
punishment_0.25,11,74,26
punishment_0.25,11,75,29
punishment_0.25,11,76,9
punishment_0.25,11,77,16
punishment_0.25,11,78,39
punishment_0.25,11,79,23
punishment_0.25,11,80,25
punishment_0.25,11,81,56
punishment_0.25,11,82,16
punishment_0.25,11,83,14
punishment_0.25,11,84,18
punishment_0.25,11,85,14
punishment_0.25,11,86,21
punishment_0.25,11,87,14
punishment_0.25,11,88,13
punishment_0.25,11,89,12
punishment_0.25,11,90,19
punishment_0.25,11,91,26
punishment_0.25,11,92,14
punishment_0.25,11,93,25
punishment_0.25,11,94,13
punishment_0.25,11,95,15
punishment_0.25,11,96,16
punishment_0.25,11,97,26
punishment_0.25,11,98,11
punishment_0.25,11,99,9
punishment_0.25,11,100,14
punishment_0.25,11,101,16
punishment_0.25,11,102,16
punishment_0.25,11,103,22
punishment_0.25,11,104,33
punishment_0.25,11,105,27
punishment_0.25,11,106,16
punishment_0.25,11,107,10
punishment_0.25,11,108,43
punishment_0.25,11,109,17
punishment_0.25,11,110,19
punishment_0.25,11,111,27
punishment_0.25,11,112,17
punishment_0.25,11,113,8
punishment_0.25,11,114,25
punishment_0.25,11,115,16
punishment_0.25,11,116,19
punishment_0.25,11,117,16
punishment_0.25,11,118,10
punishment_0.25,11,119,10
punishment_0.25,11,120,11
punishment_0.25,11,121,18
punishment_0.25,11,122,14
punishment_0.25,11,123,12
punishment_0.25,11,124,16
punishment_0.25,11,125,12
punishment_0.25,11,126,13
punishment_0.25,11,127,10
punishment_0.25,11,128,16
punishment_0.25,11,129,14
punishment_0.25,11,130,17
punishment_0.25,11,131,15
punishment_0.25,11,132,19
punishment_0.25,11,133,37
punishment_0.25,11,134,11
punishment_0.25,11,135,25
punishment_0.25,11,136,25
punishment_0.25,11,137,13
punishment_0.25,11,138,12
punishment_0.25,11,139,10
punishment_0.25,11,140,12
punishment_0.25,11,141,9
punishment_0.25,11,142,8
punishment_0.25,11,143,14
punishment_0.25,11,144,17
punishment_0.25,11,145,12
punishment_0.25,11,146,11
punishment_0.25,11,147,19
punishment_0.25,11,148,29
punishment_0.25,11,149,18
punishment_0.25,11,150,12
punishment_0.25,12,1,150
punishment_0.25,12,2,150
punishment_0.25,12,3,150
punishment_0.25,12,4,150
punishment_0.25,12,5,150
punishment_0.25,12,6,150
punishment_0.25,12,7,150
punishment_0.25,12,8,150
punishment_0.25,12,9,150
punishment_0.25,12,10,116
punishment_0.25,12,11,150
punishment_0.25,12,12,150
punishment_0.25,12,13,150
punishment_0.25,12,14,150
punishment_0.25,12,15,150
punishment_0.25,12,16,150
punishment_0.25,12,17,150
punishment_0.25,12,18,150
punishment_0.25,12,19,150
punishment_0.25,12,20,119
punishment_0.25,12,21,150
punishment_0.25,12,22,150
punishment_0.25,12,23,150
punishment_0.25,12,24,150
punishment_0.25,12,25,150
punishment_0.25,12,26,150
punishment_0.25,12,27,25
punishment_0.25,12,28,150
punishment_0.25,12,29,150
punishment_0.25,12,30,150
punishment_0.25,12,31,113
punishment_0.25,12,32,150
punishment_0.25,12,33,150
punishment_0.25,12,34,150
punishment_0.25,12,35,150
punishment_0.25,12,36,110
punishment_0.25,12,37,150
punishment_0.25,12,38,33
punishment_0.25,12,39,150
punishment_0.25,12,40,36
punishment_0.25,12,41,150
punishment_0.25,12,42,145
punishment_0.25,12,43,72
punishment_0.25,12,44,150
punishment_0.25,12,45,150
punishment_0.25,12,46,150
punishment_0.25,12,47,53
punishment_0.25,12,48,150
punishment_0.25,12,49,127
punishment_0.25,12,50,150
punishment_0.25,12,51,78
punishment_0.25,12,52,106
punishment_0.25,12,53,139
punishment_0.25,12,54,37
punishment_0.25,12,55,150
punishment_0.25,12,56,150
punishment_0.25,12,57,150
punishment_0.25,12,58,150
punishment_0.25,12,59,150
punishment_0.25,12,60,63
punishment_0.25,12,61,25
